%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
44.0, 3553.502685249172, 11440.896861660107, 5195.461832936029, -1729.4885789738394, -2318.7699697935545, 11771.009775520537, -3195.941829197625, 10448.59116656675, 8671.918055047758, -273.0265585215758, -16660.789151285786, 11899.666416605285, 4988.462327535431, -20088.49621874049, -214.2638223485735, -3545.992499112189, 0.050875000000000004, -0.03015625, 0.9738828125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462462815647E9, 0.0, 2021-12-02 12:57:26.281
46.0, 3634.3936484329283, 11462.443943315024, 5266.808601237369, -1653.0456129366892, -2232.246367007061, 3787.503097951782, -3136.843816857793, 10446.646564799139, 8458.43654375512, -130.86946378582286, -16494.380413816027, 11942.134731070368, 4810.408331204454, -19944.416873981583, -198.32702855193958, -4469.901856172306, 0.050875000000000004, -0.03015625, 0.9738828125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462462815785E9, 0.0, 2021-12-02 12:57:26.281
48.0, 3524.2219000127197, 11410.140861289605, 5172.663053591616, -1771.107527149621, -2357.8631708458865, 12028.23365071221, -3229.06711448039, 10413.387169049642, 8590.98238837509, -219.3153165954729, -16598.338377277658, 11883.193180941724, 4872.479125556842, -20055.370933457725, -211.7827787140344, -3915.6903524029676, 0.050875000000000004, -0.03015625, 0.9738828125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462462815995E9, 0.0, 2021-12-02 12:57:26.281
50.0, 3648.6093579065036, 11497.335016409757, 5288.33333114783, -1632.9960981602787, -2217.4495121776476, 6598.2796666955555, -3118.023648026425, 10483.817515828314, 8620.665505011739, -202.28328732052893, -16581.32869974717, 11954.986984132169, 4943.736486880361, -20039.25532570545, -206.6642292337691, -3831.6254415065578, 0.0504375, -0.029078125, 0.9749414062499999, 192.0, 0.5, 72.0, 127.5, 16.0, 15.0, 64.0, 0.0, 0.0, 0.0, 1.638446246281613E9, 0.0, 2021-12-02 12:57:26.281
52.0, 3549.859350902957, 11396.193372749492, 5198.032283548389, -1742.0726111021772, -2326.347211163904, 7133.626298144615, -3220.68521030965, 10396.243381052422, 8453.474456486041, -135.7421440770798, -16498.224913862337, 11898.012387515591, 4760.876865491494, -19959.884281144656, -201.6574384757803, -4493.170022150281, 0.0504375, -0.029078125, 0.9749414062499999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462462816265E9, 0.0, 2021-12-02 12:57:26.281
54.0, 3565.3938132993953, 11451.98332690994, 5209.454024965051, -1725.2640992717863, -2313.6961238022, 11822.441139512199, -3183.5366110249297, 10450.468713100996, 8680.925808063246, -261.9847967606541, -16645.969944711916, 11912.853945833916, 4974.7383564398715, -20099.046242123397, -214.44263630421597, -3519.3045162325525, 0.0504375, -0.029078125, 0.9749414062499999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.638446246281638E9, 0.0, 2021-12-02 12:57:26.281
56.0, 3625.4753023952608, 11452.4527135435, 5268.507333815973, -1659.438211850907, -2240.672974666712, 3738.59748108357, -3149.561959452863, 10444.187872909055, 8457.318956532354, -135.31746093242896, -16490.915893425452, 11938.089065323957, 4805.423892190921, -19942.18169953605, -198.4387872742161, -4432.730905143131, 0.0504375, -0.029078125, 0.9749414062499999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462462816489E9, 0.0, 2021-12-02 12:57:26.281
58.0, 3506.184042237287, 11392.192410491993, 5158.73791679596, -1786.1278994235875, -2375.0069588431074, 11953.824693420494, -3252.2905769694544, 10404.312360800786, 8582.153449315245, -227.96544169967675, -16599.23244705587, 11877.426430872254, 4870.221599366856, -20040.216450717027, -211.8051304584897, -3899.194764994951, 0.0504375, -0.029078125, 0.9749414062499999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.638446246281669E9, 0.0, 2021-12-02 12:57:26.281
60.0, 3635.310069955596, 11487.388490127147, 5271.502467572984, -1650.8104384911585, -2233.3639542298265, 6672.956844920736, -3127.210214997556, 10475.457963402028, 8609.780205462004, -220.14233114031927, -16592.973958608385, 11948.147350328845, 4949.83851311666, -20018.356444639736, -206.55247051149257, -3808.8266621621447, 0.048, -0.032, 0.976, 192.0, 0.5, 64.0, 127.5, 0.0, 15.0, 64.0, 0.0, 0.0, 0.0, 1.6384462462816956E9, 0.0, 2021-12-02 12:57:26.281
62.0, 3540.9410048652894, 11390.516029657845, 5178.139230983166, -1754.7013467194256, -2336.8748828023536, 7018.693628155426, -3231.7940273039376, 10389.62726469365, 8440.264575512956, -149.44376342818302, -16509.870172723553, 11902.750957340117, 4767.1800574278905, -19925.060263283285, -201.47862452013786, -4510.514975847599, 0.048, -0.032, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462462817168E9, 0.0, 2021-12-02 12:57:26.281
64.0, 3553.70385094927, 11441.478007015945, 5191.080891022789, -1737.1328755775544, -2325.117865218862, 11875.615939571375, -3202.0885589228346, 10445.484274087463, 8669.593473624405, -273.47359341068193, -16660.34211639668, 11892.603265357408, 4979.879257664592, -20068.20083477507, -214.30852583748413, -3547.221845057231, 0.048, -0.032, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462462817383E9, 0.0, 2021-12-02 12:57:26.281
66.0, 3631.152645486909, 11456.096047889716, 5271.010729194967, -1660.108764184566, -2239.533035699491, 3744.1183619640306, -3149.8972356196923, 10433.548442548328, 8452.848607641294, -138.8713883008228, -16501.152992385985, 11925.102701795424, 4808.575488159119, -19931.408158708593, -198.17056634075243, -4456.155533332292, 0.048, -0.032, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462462817647E9, 0.0, 2021-12-02 12:57:26.281
68.0, 3522.0090773116444, 11401.267218740848, 5173.512419880917, -1775.8684487186015, -2366.2674267610823, 11917.279591236067, -3239.7959518189373, 10411.308456815297, 8578.755984158039, -221.05875266298685, -16599.18774356696, 11880.82389602946, 4861.146791118002, -20046.698456609065, -211.60396475839195, -3937.0809718466967, 0.048, -0.032, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462462817867E9, 0.0, 2021-12-02 12:57:26.281
70.0, 3652.5209131861825, 11499.905467022118, 5286.321674146852, -1634.6724789944267, -2217.96360230012, 6793.142174856923, -3114.2238514690225, 10490.701853120549, 8620.218470122632, -208.60883100138082, -16589.263569028804, 11947.1191700839, 4950.374954983587, -20043.412750174135, -207.021857145054, -3806.6138394610693, 0.046, -0.032, 0.978, 192.0, 0.5, 56.0, 127.5, 0.0, 15.0, 72.0, 0.0, 0.0, 0.0, 1.6384462467614114E9, 0.0, 2021-12-02 12:57:26.761
72.0, 3567.673691233837, 11413.359512491168, 5203.843737106769, -1731.0979045746215, -2312.690295301711, 6938.048534160678, -3208.503509581508, 10407.508660257896, 8451.10517157378, -129.1260277183089, -16490.759431214265, 11907.243657975634, 4767.627092316997, -19957.00090610992, -200.9645343976658, -4507.229269412669, 0.046, -0.032, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467614253E9, 0.0, 2021-12-02 12:57:26.761
74.0, 3567.8078017005687, 11452.810341454786, 5210.549260443361, -1724.9735265938673, -2312.6232400683452, 11966.2746150821, -3190.644465761717, 10455.699021303537, 8680.38936619632, -255.21221819069603, -16640.873746976107, 11916.720797624685, 4981.108603609634, -20101.460230524568, -214.42028455976066, -3528.245214014675, 0.046, -0.032, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.638446246761436E9, 0.0, 2021-12-02 12:57:26.761
76.0, 3635.0418490221323, 11458.063001401782, 5269.200237894087, -1656.8454094940914, -2236.5826054313907, 3744.878321275511, -3146.298604762388, 10438.555233306317, 8462.90689264618, -130.55653936344856, -16492.525219026236, 11936.54679495654, 4812.822319605627, -19947.590821694233, -198.12586285184182, -4427.858224851874, 0.046, -0.032, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467614524E9, 0.0, 2021-12-02 12:57:26.761
78.0, 3507.860423071435, 11388.549076145779, 5150.199550414032, -1792.0958151931543, -2377.9573891112077, 11861.757858009083, -3253.743440359049, 10394.477593240452, 8568.675347408695, -226.9149097102773, -16601.065290101207, 11879.572198339964, 4859.112782372568, -20047.994857787475, -211.4251508027495, -3927.290907775272, 0.046, -0.032, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467614665E9, 0.0, 2021-12-02 12:57:26.761
80.0, 3634.416000177384, 11479.475972589968, 5273.022386195945, -1651.2574733802646, -2235.9344048421867, 6870.479210672285, -3136.843816857793, 10472.462829645017, 8607.433272294196, -224.0315346755427, -16597.82428715519, 11927.40493147432, 4944.831722358671, -20037.53424138239, -207.22302284515177, -3779.5682286701476, 0.052000000000000005, -0.03, 0.98, 192.0, 0.5, 80.0, 127.5, 8.0, 15.0, 80.0, 0.0, 0.0, 0.0, 1.6384462467614796E9, 0.0, 2021-12-02 12:57:26.761
82.0, 3548.562949724549, 11388.817297079242, 5189.0468822773555, -1748.465210016395, -2333.6562316007894, 6818.623163535973, -3235.0573819944125, 10390.230761793944, 8435.034267310413, -146.09100175988695, -16506.13743139952, 11882.723794308162, 4763.492019592764, -19936.10202504421, -201.00923788657641, -4509.106815946915, 0.052000000000000005, -0.03, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467614925E9, 0.0, 2021-12-02 12:57:26.761
84.0, 3552.0721736040323, 11436.068884857761, 5188.801013088348, -1740.7985616682247, -2330.2587664435823, 12019.829394797016, -3201.999151945013, 10446.82537875478, 8668.47588640164, -273.2947794550395, -16661.415000130535, 11900.78400382805, 4983.679054221994, -20071.441837721093, -214.66615374876903, -3538.5493682085717, 0.052000000000000005, -0.03, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467615063E9, 0.0, 2021-12-02 12:57:26.761
86.0, 3629.208043719297, 11450.30694607579, 5263.925226202635, -1661.6510345519823, -2240.762381644533, 3740.720896806824, -3151.5736164538407, 10440.20926239601, 8457.788343165916, -142.76059183604622, -16510.8983529685, 11924.186280272757, 4825.227537778323, -19919.0029405359, -198.12586285184182, -4437.760047645575, 0.052000000000000005, -0.03, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467615197E9, 0.0, 2021-12-02 12:57:26.761
88.0, 3519.0362952990886, 11393.131183759117, 5168.505629122928, -1783.557448811227, -2372.615322186389, 11816.182651064713, -3248.7366496010604, 10409.162689347588, 8567.624815419294, -225.41734283177172, -16603.09929884664, 11872.084363947435, 4866.712375487373, -20028.504136622447, -211.29104033601766, -3962.6290157591125, 0.052000000000000005, -0.03, 0.98, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467615323E9, 0.0, 2021-12-02 12:57:26.761
90.0, 3648.698764884325, 11495.301007664324, 5282.767746778459, -1643.2779006097198, -2227.44074194917, 6998.800575590203, -3124.237432985, 10477.469620403006, 8614.809347964449, -219.6282410178472, -16597.891342388553, 11943.542890971052, 4948.519760193796, -20039.747064083465, -206.9995054005987, -3789.827679375134, 0.048, -0.03, 0.974, 192.0, 0.5, 64.0, 127.5, 8.0, 15.0, 56.0, 0.0, 0.0, 0.0, 1.6384462467615457E9, 0.0, 2021-12-02 12:57:26.761
92.0, 3563.806839443069, 11406.5422304323, 5202.972019073012, -1731.0084975968002, -2312.8467575128984, 6743.8565783329705, -3211.297477638421, 10399.77495667636, 8438.76700863445, -131.3612021638396, -16496.392070817004, 11896.827745059461, 4756.2724061337, -19951.457673485, -200.83042393093396, -4525.915327777306, 0.048, -0.03, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467615583E9, 0.0, 2021-12-02 12:57:26.761
94.0, 3554.8437899164906, 11441.723876204953, 5193.36076895723, -1729.4885789738394, -2316.3559813923816, 12100.809764958592, -3187.984608171536, 10440.812759496303, 8674.868485315857, -255.81571529098935, -16645.992296456374, 11918.844213347938, 4975.565370984718, -20098.666262467654, -214.62145025985842, -3537.185911796798, 0.048, -0.03, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467615714E9, 0.0, 2021-12-02 12:57:26.761
96.0, 3624.0000872612104, 11451.290422831826, 5250.983566163011, -1653.8502757370802, -2231.4640559511254, 3756.970615025832, -3137.4473139580864, 10436.20830013851, 8464.136238591223, -129.88598702978933, -16496.07914639463, 11952.79651317555, 4810.587145160097, -19951.03299034035, -198.48349076312672, -4416.771759602041, 0.048, -0.03, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467615843E9, 0.0, 2021-12-02 12:57:26.761
98.0, 3491.811870552525, 11377.641424851588, 5130.999401926923, -1792.2746291487967, -2374.984607098652, 11764.214845206125, -3243.4392861651527, 10383.972273346457, 8561.612196160817, -214.62145025985842, -16587.31896726119, 11881.226227429655, 4844.874721154538, -20046.787863586887, -210.95576416918806, -3954.8282569442104, 0.048, -0.03, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467615972E9, 0.0, 2021-12-02 12:57:26.761
100.0, 3610.6560958213922, 11467.227216628458, 5241.864054425247, -1661.6063310630718, -2240.9635473446306, 7111.274553689308, -3128.9536510650696, 10456.704849804026, 8607.053292638457, -221.81871197446728, -16591.766964407798, 11954.048210865047, 4939.802579856227, -20048.665410121135, -207.78181645653444, -3752.4779143903156, 0.044, -0.026000000000000002, 0.974, 192.0, 0.5, 48.0, 127.5, 24.0, 15.0, 56.0, 0.0, 0.0, 0.0, 1.63844624676161E9, 0.0, 2021-12-02 12:57:26.761
102.0, 3513.403655696351, 11363.023383977818, 5154.111105693711, -1757.9647014099005, -2337.411324669281, 6610.684884868251, -3236.577300617373, 10371.969386573957, 8419.030418280414, -142.78294358050152, -16499.431908062925, 11886.322425165466, 4751.064449675614, -19946.160310049094, -200.76336869756804, -4511.453749114722, 0.044, -0.026000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467616231E9, 0.0, 2021-12-02 12:57:26.761
104.0, 3518.209280754242, 11413.583029935722, 5155.698079550038, -1754.231960085864, -2339.110057247884, 12141.288774167155, -3200.0545501774013, 10426.77586397837, 8654.66250832826, -274.27825621107297, -16656.363505883637, 11900.940466039237, 4970.64798720455, -20086.395154761693, -214.80026421550087, -3531.9779553387116, 0.044, -0.026000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467616363E9, 0.0, 2021-12-02 12:57:26.761
106.0, 3589.7125112667695, 11423.395445751601, 5216.070141323822, -1673.9891974913119, -2249.6136724488347, 3748.0075654992543, -3157.139200823212, 10424.048951154822, 8452.267462285456, -147.20858898265232, -16507.187963388915, 11933.082274565968, 4825.652220922973, -19926.110795272685, -198.48349076312672, -4413.530756656022, 0.044, -0.026000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467616496E9, 0.0, 2021-12-02 12:57:26.761
108.0, 3467.962559218712, 11356.161398430038, 5112.670971473572, -1802.1541001980424, -2386.8086799155094, 11686.587236712843, -3261.275978240488, 10379.546627944306, 8543.887262807759, -228.56893879997003, -16604.172182580493, 11867.211683656178, 4862.040860896213, -20016.456546361034, -210.91106068027744, -3990.7922137727996, 0.044, -0.026000000000000002, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467616625E9, 0.0, 2021-12-02 12:57:26.761
110.0, 3590.606581044982, 11448.675268730554, 5230.174092075121, -1669.0047584777783, -2248.3619747593375, 7206.940019958022, -3142.8340843718156, 10455.58726258126, 8606.092167626879, -231.3405551124281, -16609.626008227588, 11933.059922821514, 4959.181542298978, -20030.068758734316, -208.09474087890877, -3767.9006180644774, 0.048, -0.028, 0.972, 192.0, 0.5, 64.0, 127.5, 16.0, 15.0, 48.0, 0.0, 0.0, 0.0, 1.6384462467616775E9, 0.0, 2021-12-02 12:57:26.761
112.0, 3509.6932661167702, 11360.92231999902, 5163.118858709199, -1754.8578089306127, -2331.9351472777307, 6513.253630787567, -3231.0564197369126, 10375.0986307977, 8412.704874599562, -145.04046977048753, -16504.237533120817, 11890.055166489503, 4756.764144511717, -19941.287629757837, -200.9198309087552, -4533.3808104253785, 0.048, -0.028, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467616904E9, 0.0, 2021-12-02 12:57:26.761
114.0, 3519.5950889104715, 11417.159309048571, 5164.191742443054, -1750.499218761828, -2334.1256182343504, 12193.345987003564, -3196.7688437424713, 10430.329791346765, 8657.300014173987, -269.5843898754585, -16652.742523281875, 11907.757748098105, 4968.971606370403, -20096.36403278876, -214.82261595995618, -3535.733048407203, 0.048, -0.028, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.638446246761704E9, 0.0, 2021-12-02 12:57:26.761
116.0, 3600.9107352388783, 11438.102893603194, 5235.851435166769, -1663.1933049193985, -2236.91788159822, 3768.1017837645754, -3136.173264524134, 10432.766131492393, 8456.044907098401, -139.11725748983116, -16497.30849233967, 11947.74501892865, 4822.835901121605, -19950.47419672897, -198.3717320408502, -4390.173183700226, 0.048, -0.028, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467617168E9, 0.0, 2021-12-02 12:57:26.761
118.0, 3468.2084284077205, 11359.24593916487, 5118.817701198781, -1800.947105997456, -2382.0924618354397, 11639.626221612243, -3250.0554025239235, 10383.52523845735, 8545.720105853094, -216.61075551638075, -16586.804877138722, 11909.54588765453, 4852.519017758253, -20041.44579666207, -210.84400544691152, -3980.555114812269, 0.048, -0.028, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467617297E9, 0.0, 2021-12-02 12:57:26.761
120.0, 3593.154679912887, 11454.754943222397, 5238.690106712593, -1668.4906683553063, -2248.6525474372565, 7300.862050159222, -3137.6484796581844, 10463.522131862896, 8604.952228659658, -229.7982847450119, -16597.42195575499, 11940.056018836025, 4961.975510355891, -20048.084264765297, -208.07238913445346, -3730.6179083130255, 0.048, -0.032, 0.968, 192.0, 0.5, 64.0, 127.5, 0.0, 15.0, 32.0, 0.0, 0.0, 0.0, 1.6384462467617426E9, 0.0, 2021-12-02 12:57:26.761
122.0, 3508.508623660639, 11363.24690142237, 5145.416277100597, -1762.524457278783, -2337.2325107136385, 6404.288876567945, -3225.759056301005, 10377.534970943329, 8410.581458876308, -144.45932441464956, -16496.88380919502, 11896.40306191481, 4764.98958647127, -19939.477138456958, -200.51749950855967, -4513.823034026985, 0.048, -0.032, 0.968, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467617557E9, 0.0, 2021-12-02 12:57:26.761
124.0, 3505.513489903628, 11402.87654434163, 5153.082925448767, -1765.3631288246072, -2347.402554440803, 12240.888147460002, -3210.515166582485, 10421.433797053553, 8643.576043078428, -276.15580274531874, -16654.441255860478, 11907.578934142462, 4976.191219829467, -20084.87523613873, -214.5990985154031, -3526.971164580723, 0.048, -0.032, 0.968, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467617688E9, 0.0, 2021-12-02 12:57:26.761
126.0, 3595.501613080694, 11428.424588254045, 5238.667754968137, -1674.2350666803202, -2249.3230997709156, 3760.301024949673, -3148.7349449080166, 10426.932326189557, 8445.00314533748, -150.40488843976124, -16508.88669596752, 11939.161949057812, 4828.088561068602, -19935.677341899558, -198.7070082076798, -4388.273285421525, 0.048, -0.032, 0.968, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467617815E9, 0.0, 2021-12-02 12:57:26.761
128.0, 3468.253131896631, 11356.876654252608, 5117.700113976016, -1807.652629334048, -2389.75911018361, 11563.563235230833, -3258.772582861493, 10377.691433154516, 8533.493701636042, -223.74096199762369, -16595.030319098274, 11876.599416327408, 4863.426669052443, -20017.775299283898, -210.4193223022607, -4007.0866354807185, 0.048, -0.032, 0.968, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467617931E9, 0.0, 2021-12-02 12:57:26.761
130.0, 3598.653209048892, 11461.03578341434, 5228.430656007607, -1673.273941668742, -2250.2842247824938, 7406.451690966093, -3140.777723881927, 10454.961413736513, 8603.208792592144, -234.62626154735824, -16614.074005374194, 11940.279536280577, 4970.402118015542, -20035.20965995904, -208.27355483455122, -3742.017297985232, 0.048, -0.032, 0.97, 192.0, 0.5, 64.0, 127.5, 0.0, 15.0, 40.0, 0.0, 0.0, 0.0, 1.6384462467618053E9, 0.0, 2021-12-02 12:57:26.761
132.0, 3530.7709611381247, 11379.250750452371, 5169.600864601239, -1748.5099135053056, -2325.6096035968785, 6302.253163129469, -3220.975782987569, 10378.317281999265, 8411.989618776992, -139.07255400092055, -16502.047062164194, 11888.937579266738, 4771.493944107765, -19934.22447850996, -200.20457508618537, -4540.4216099288005, 0.048, -0.032, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467618196E9, 0.0, 2021-12-02 12:57:26.761
134.0, 3524.6018796684602, 11421.763768406365, 5163.834114531769, -1752.7343932073586, -2335.7125920906774, 12298.019206287767, -3203.4967188235187, 10432.095579158733, 8653.634328083317, -267.5503811300255, -16651.20025291446, 11909.2106114877, 4978.180525085989, -20092.385422275715, -214.64380200431373, -3539.1305135644097, 0.048, -0.032, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467618327E9, 0.0, 2021-12-02 12:57:26.761
136.0, 3612.1536626998977, 11446.283632073837, 5250.0894963847995, -1660.1758194179322, -2234.548596685958, 3777.2212955023406, -3140.911834348659, 10434.598974537728, 8458.794171666405, -139.47488540111607, -16500.75066098579, 11942.470007237198, 4830.413142491954, -19952.619964196678, -198.63995297431387, -4370.526000324011, 0.048, -0.032, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467618449E9, 0.0, 2021-12-02 12:57:26.761
138.0, 3486.0451204830556, 11372.925206771519, 5122.282221589354, -1797.5496408402494, -2378.5161827225907, 11508.488536892955, -3250.234216479566, 10378.920779099559, 8535.50535863702, -209.81582520196739, -16579.987595079852, 11877.44878261671, 4850.619119479552, -20036.617819859723, -210.37461881335008, -4005.03027499083, 0.048, -0.032, 0.97, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467618566E9, 0.0, 2021-12-02 12:57:26.761
140.0, 3613.7182848117695, 11474.312719620792, 5250.760048718459, -1659.080583939622, -2240.427105477703, 7523.1948522561615, -3127.9701743090363, 10463.276262673888, 8610.920144429225, -223.1598166417857, -16599.47831624488, 11943.922870626793, 4962.690766178461, -20052.44285493408, -208.2288513456406, -3713.049437171154, 0.042, -0.034, 0.974, 192.0, 0.5, 40.0, 127.0, 120.0, 15.0, 56.0, 0.0, 0.0, 0.0, 1.6384462467618687E9, 0.0, 2021-12-02 12:57:26.761
142.0, 3545.590167711993, 11393.332349459213, 5181.335530440275, -1741.6702797019816, -2319.9993157385966, 6219.663467367109, -3211.789216016438, 10383.301721012798, 8416.99640953498, -130.6682980857251, -16487.45137303488, 11903.01917827358, 4762.933225981382, -19939.454786712504, -200.6292582308362, -4524.03778124306, 0.042, -0.034, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.638446246761881E9, 0.0, 2021-12-02 12:57:26.761
144.0, 3527.5299581921054, 11424.155405063082, 5168.840905289759, -1757.8752944320793, -2343.334536949937, 12347.170692344987, -3207.162404914189, 10426.977029678468, 8652.673203071738, -267.7738985745786, -16650.663811047532, 11905.522573652575, 4978.336987297176, -20086.193989061594, -215.04613340450925, -3529.541615193083, 0.042, -0.034, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467618933E9, 0.0, 2021-12-02 12:57:26.761
146.0, 3616.4899011242273, 11450.709277475988, 5249.37424056223, -1663.7520985307813, -2241.5670444449242, 3789.425347974938, -3140.3306889928213, 10435.247175126931, 8457.140142576713, -147.1638854937417, -16509.89252446801, 11929.237774519655, 4847.378116533532, -19934.00096106541, -198.7517116965904, -4363.14992465376, 0.042, -0.034, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6384462467619047E9, 0.0, 2021-12-02 12:57:26.761
148.0, 3492.4600711417283, 11381.843552809187, 5126.7078669915045, -1800.1871466859754, -2383.3218077804813, 11436.962954635974, -3252.1117630138115, 10378.049061065802, 8531.392637657242, -217.1024938943975, -16588.8165341397, 11872.419640114265, 4864.231331852833, -20011.829735258787, -210.1063978798864, -4032.1429410151177, 0.042, -0.034, 0.974, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.638446246761917E9, 0.0, 2021-12-02 12:57:26.761
150.0, 3619.9097180258896, 11487.790821527342, 5245.909720171657, -1664.981444475823, -2243.44459097917, 7647.8728828278645, -3123.7456946069833, 10461.532826606373, 8610.026074651012, -234.4697993361711, -16614.074005374194, 11935.093931566946, 4978.560504741729, -20033.220354702516, -208.67588623474674, -3722.683039031391, 0.044, -0.03, 0.98, 192.0, 0.5, 48.0, 127.5, 8.0, 15.0, 80.0, 0.0, 0.0, 0.0, 1.63844624676193E9, 0.0, 2021-12-02 12:57:26.761
